parent_asin,overall_sentiment_score,total_reviews,positive_count,neutral_count,negative_count,% positive,% neutral,% negative
B00ORLLUHK,1.0,1,1,0,0,100.0,0.0,0.0
B00ORPPAAY,1.0,1,1,0,0,100.0,0.0,0.0
B00ORQI9NS,-1.0,1,0,0,1,0.0,0.0,100.0
B00ORYQVBC,1.0,1,1,0,0,100.0,0.0,0.0
B00OS24EAI,0.0,2,1,0,1,50.0,0.0,50.0
B00OS4ZKE0,1.0,1,1,0,0,100.0,0.0,0.0
B00OS9YWJY,1.0,4,4,0,0,100.0,0.0,0.0
B00OSB7D8E,1.0,1,1,0,0,100.0,0.0,0.0
B00OSBXFHM,1.0,1,1,0,0,100.0,0.0,0.0
B00OSFSKDM,0.0,1,0,1,0,0.0,100.0,0.0
B00OSXXQ9M,1.0,2,2,0,0,100.0,0.0,0.0
B00OTE8NHA,1.0,1,1,0,0,100.0,0.0,0.0
B00OTE8TD8,-1.0,1,0,0,1,0.0,0.0,100.0
B00OTG3H1K,-0.6,5,1,0,4,20.0,0.0,80.0
B00OTOM0PQ,1.0,1,1,0,0,100.0,0.0,0.0
B00OTVFAMO,1.0,1,1,0,0,100.0,0.0,0.0
B00OTWR3SW,1.0,3,3,0,0,100.0,0.0,0.0
B00OTWVE8W,1.0,1,1,0,0,100.0,0.0,0.0
B00OTZ3TC8,1.0,1,1,0,0,100.0,0.0,0.0
B00OU0FRA4,1.0,1,1,0,0,100.0,0.0,0.0
B00OU0SIPA,1.0,2,2,0,0,100.0,0.0,0.0
B00OU0TL5G,1.0,1,1,0,0,100.0,0.0,0.0
B00OU5LAT6,1.0,1,1,0,0,100.0,0.0,0.0
B00OUDSD84,0.9090909090909091,11,10,1,0,90.9090909090909,9.090909090909092,0.0
B00OUEGB7I,-1.0,1,0,0,1,0.0,0.0,100.0
B00OUM5VG2,1.0,1,1,0,0,100.0,0.0,0.0
B00OUOJCSI,1.0,1,1,0,0,100.0,0.0,0.0
B00OURZD9M,0.0,1,0,1,0,0.0,100.0,0.0
B00OV11V2U,-1.0,1,0,0,1,0.0,0.0,100.0
B00OV80MW8,1.0,1,1,0,0,100.0,0.0,0.0
B00OVAXR50,1.0,1,1,0,0,100.0,0.0,0.0
B00OVBBZ3K,1.0,2,2,0,0,100.0,0.0,0.0
B00OVECTZK,-1.0,1,0,0,1,0.0,0.0,100.0
B00OVILKPG,0.0,1,0,1,0,0.0,100.0,0.0
B00OVJBPDC,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B00OVJVY60,-1.0,1,0,0,1,0.0,0.0,100.0
B00OVNZ09I,1.0,1,1,0,0,100.0,0.0,0.0
B00OVO2P04,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B00OVQCOV2,1.0,1,1,0,0,100.0,0.0,0.0
B00OVVA02C,1.0,1,1,0,0,100.0,0.0,0.0
B00OVWRWOA,1.0,1,1,0,0,100.0,0.0,0.0
B00OVXYX9Q,0.0,1,0,1,0,0.0,100.0,0.0
B00OW6AKIU,1.0,1,1,0,0,100.0,0.0,0.0
B00OWABI6E,-1.0,3,0,0,3,0.0,0.0,100.0
B00OWANCG8,0.0,1,0,1,0,0.0,100.0,0.0
B00OWATQOK,1.0,4,4,0,0,100.0,0.0,0.0
B00OWBW1AU,0.0,1,0,1,0,0.0,100.0,0.0
B00OWGVJJO,1.0,1,1,0,0,100.0,0.0,0.0
B00OWRCLL8,1.0,1,1,0,0,100.0,0.0,0.0
B00OWTCQNO,1.0,1,1,0,0,100.0,0.0,0.0
B00OWU2WQO,1.0,1,1,0,0,100.0,0.0,0.0
B00OXCH5L8,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00OXDWFG2,1.0,1,1,0,0,100.0,0.0,0.0
B00OXG3I9C,1.0,1,1,0,0,100.0,0.0,0.0
B00OXP79VQ,-1.0,1,0,0,1,0.0,0.0,100.0
B00OXP79W0,0.0,1,0,1,0,0.0,100.0,0.0
B00OXTVX46,1.0,1,1,0,0,100.0,0.0,0.0
B00OY28D0O,1.0,2,2,0,0,100.0,0.0,0.0
B00OYB1WSK,1.0,1,1,0,0,100.0,0.0,0.0
B00OYBRCUW,1.0,1,1,0,0,100.0,0.0,0.0
B00OYG7S9M,1.0,1,1,0,0,100.0,0.0,0.0
B00OYJI5WS,1.0,1,1,0,0,100.0,0.0,0.0
B00OYJKAHQ,1.0,2,2,0,0,100.0,0.0,0.0
B00OYPVH0O,1.0,1,1,0,0,100.0,0.0,0.0
B00OYUSHJS,0.8,5,4,1,0,80.0,20.0,0.0
B00OZ7FHJI,0.0,1,0,1,0,0.0,100.0,0.0
B00OZA9T2G,-1.0,1,0,0,1,0.0,0.0,100.0
B00OZCRQFQ,1.0,1,1,0,0,100.0,0.0,0.0
B00OZGOZCE,-1.0,1,0,0,1,0.0,0.0,100.0
B00OZGOZHO,1.0,1,1,0,0,100.0,0.0,0.0
B00OZSLAS4,-1.0,1,0,0,1,0.0,0.0,100.0
B00OZYHYKQ,1.0,1,1,0,0,100.0,0.0,0.0
B00P0084XU,1.0,1,1,0,0,100.0,0.0,0.0
B00P01ECKS,1.0,2,2,0,0,100.0,0.0,0.0
B00P02B8O0,1.0,1,1,0,0,100.0,0.0,0.0
B00P02IVSG,1.0,1,1,0,0,100.0,0.0,0.0
B00P06JJNS,-1.0,1,0,0,1,0.0,0.0,100.0
B00P06RWQY,1.0,1,1,0,0,100.0,0.0,0.0
B00P071SB8,0.0,1,0,1,0,0.0,100.0,0.0
B00P090BWS,0.3333333333333333,6,4,0,2,66.66666666666666,0.0,33.33333333333333
B00P0AD6EM,1.0,1,1,0,0,100.0,0.0,0.0
B00P0AHJZY,-1.0,1,0,0,1,0.0,0.0,100.0
B00P0AHRQ0,1.0,1,1,0,0,100.0,0.0,0.0
B00P0BEC2G,1.0,3,3,0,0,100.0,0.0,0.0
B00P0BLZFI,0.4,10,6,2,2,60.0,20.0,20.0
B00P0HHNJO,1.0,1,1,0,0,100.0,0.0,0.0
B00P0HIZXM,1.0,1,1,0,0,100.0,0.0,0.0
B00P193FRA,1.0,1,1,0,0,100.0,0.0,0.0
B00P1EGDMO,1.0,1,1,0,0,100.0,0.0,0.0
B00P1Q4TBE,-1.0,1,0,0,1,0.0,0.0,100.0
B00P1QDCRQ,1.0,1,1,0,0,100.0,0.0,0.0
B00P1QLCB4,-1.0,1,0,0,1,0.0,0.0,100.0
B00P1Z5QIK,1.0,5,5,0,0,100.0,0.0,0.0
B00P27DDIC,0.0,6,2,2,2,33.33333333333333,33.33333333333333,33.33333333333333
B00P2B2QPE,1.0,1,1,0,0,100.0,0.0,0.0
B00P2B9NR8,1.0,1,1,0,0,100.0,0.0,0.0
B00P2EKHDO,1.0,1,1,0,0,100.0,0.0,0.0
B00P2GD608,1.0,1,1,0,0,100.0,0.0,0.0
B00P2N4XJE,1.0,1,1,0,0,100.0,0.0,0.0
B00P2R3MJ2,1.0,2,2,0,0,100.0,0.0,0.0
B00P2T3EX4,1.0,1,1,0,0,100.0,0.0,0.0
B00P2VL6FU,0.25,4,2,1,1,50.0,25.0,25.0
B00P2WIC5G,1.0,1,1,0,0,100.0,0.0,0.0
B00P30NIPG,1.0,1,1,0,0,100.0,0.0,0.0
B00P3BPI4Y,0.0,1,0,1,0,0.0,100.0,0.0
B00P3CXRZA,1.0,1,1,0,0,100.0,0.0,0.0
B00P472PNE,0.0,2,1,0,1,50.0,0.0,50.0
B00P47BRQK,-1.0,1,0,0,1,0.0,0.0,100.0
B00P49VEJI,1.0,1,1,0,0,100.0,0.0,0.0
B00P4JF69W,1.0,1,1,0,0,100.0,0.0,0.0
B00P4OCMDK,1.0,1,1,0,0,100.0,0.0,0.0
B00P5ZTFOC,1.0,3,3,0,0,100.0,0.0,0.0
B00P66S2MQ,0.0,1,0,1,0,0.0,100.0,0.0
B00P66VZ0C,1.0,1,1,0,0,100.0,0.0,0.0
B00P6F5LYO,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B00P6KJ4P6,0.75,4,3,1,0,75.0,25.0,0.0
B00P6MZ8A4,1.0,1,1,0,0,100.0,0.0,0.0
B00P6S99FS,1.0,2,2,0,0,100.0,0.0,0.0
B00P6VYRQ6,1.0,1,1,0,0,100.0,0.0,0.0
B00P6WVI8K,1.0,2,2,0,0,100.0,0.0,0.0
B00P6Z3OD4,0.0,1,0,1,0,0.0,100.0,0.0
B00P6ZOPP0,1.0,3,3,0,0,100.0,0.0,0.0
B00P71XJHS,1.0,1,1,0,0,100.0,0.0,0.0
B00P755UHQ,-1.0,1,0,0,1,0.0,0.0,100.0
B00P76W8SE,1.0,2,2,0,0,100.0,0.0,0.0
B00P76WP9G,1.0,2,2,0,0,100.0,0.0,0.0
B00P76X4MS,-1.0,1,0,0,1,0.0,0.0,100.0
B00P76Z5I4,-1.0,1,0,0,1,0.0,0.0,100.0
B00P7CJDJA,0.0,1,0,1,0,0.0,100.0,0.0
B00P7CL43S,1.0,1,1,0,0,100.0,0.0,0.0
B00P7CO8YA,0.0,1,0,1,0,0.0,100.0,0.0
B00P7EH2IM,0.0,1,0,1,0,0.0,100.0,0.0
B00P7MBIWA,0.0,2,1,0,1,50.0,0.0,50.0
B00P7MXJMW,0.0,1,0,1,0,0.0,100.0,0.0
B00P7NYOE8,1.0,1,1,0,0,100.0,0.0,0.0
B00P7RL79Y,1.0,1,1,0,0,100.0,0.0,0.0
B00P7UJSME,1.0,1,1,0,0,100.0,0.0,0.0
B00P82RSIM,1.0,1,1,0,0,100.0,0.0,0.0
B00P843QWM,1.0,1,1,0,0,100.0,0.0,0.0
B00P84EVT4,0.0,1,0,1,0,0.0,100.0,0.0
B00P8C29HW,1.0,1,1,0,0,100.0,0.0,0.0
B00P8D1KJ4,1.0,1,1,0,0,100.0,0.0,0.0
B00P8DSOJI,1.0,1,1,0,0,100.0,0.0,0.0
B00P8GLFK0,1.0,1,1,0,0,100.0,0.0,0.0
B00P8IF54U,1.0,2,2,0,0,100.0,0.0,0.0
B00P8NCUH0,0.5625,16,12,1,3,75.0,6.25,18.75
B00P8OHWK4,1.0,1,1,0,0,100.0,0.0,0.0
B00P8P0KVQ,1.0,2,2,0,0,100.0,0.0,0.0
B00P8PB10A,1.0,1,1,0,0,100.0,0.0,0.0
B00P8VBP4Q,1.0,1,1,0,0,100.0,0.0,0.0
B00P8WLHVQ,-1.0,1,0,0,1,0.0,0.0,100.0
B00P8X5FYU,1.0,1,1,0,0,100.0,0.0,0.0
B00P8ZENWS,1.0,1,1,0,0,100.0,0.0,0.0
B00P91R2B0,0.0,1,0,1,0,0.0,100.0,0.0
B00P98X3KW,1.0,1,1,0,0,100.0,0.0,0.0
B00P9C66PM,1.0,1,1,0,0,100.0,0.0,0.0
B00P9H3JHA,1.0,1,1,0,0,100.0,0.0,0.0
B00P9HB0VC,1.0,2,2,0,0,100.0,0.0,0.0
B00P9OU1YW,1.0,1,1,0,0,100.0,0.0,0.0
B00P9PDXXC,1.0,1,1,0,0,100.0,0.0,0.0
B00P9QAH6W,-1.0,1,0,0,1,0.0,0.0,100.0
B00P9TGU8I,1.0,1,1,0,0,100.0,0.0,0.0
B00PACUZPS,0.6666666666666666,6,5,0,1,83.33333333333334,0.0,16.666666666666664
B00PAFVAI6,0.0,1,0,1,0,0.0,100.0,0.0
B00PAFXDCM,-1.0,1,0,0,1,0.0,0.0,100.0
B00PAH84FQ,1.0,1,1,0,0,100.0,0.0,0.0
B00PALW50C,1.0,1,1,0,0,100.0,0.0,0.0
B00PAUR0BM,1.0,1,1,0,0,100.0,0.0,0.0
B00PB34DSG,1.0,2,2,0,0,100.0,0.0,0.0
B00PB7S46E,1.0,1,1,0,0,100.0,0.0,0.0
B00PBAGPU8,1.0,2,2,0,0,100.0,0.0,0.0
B00PBD5V6E,1.0,1,1,0,0,100.0,0.0,0.0
B00PBD5VW8,0.0,1,0,1,0,0.0,100.0,0.0
B00PBDMRES,-1.0,1,0,0,1,0.0,0.0,100.0
B00PBDS4T0,1.0,1,1,0,0,100.0,0.0,0.0
B00PBF3T3E,0.6875,16,13,1,2,81.25,6.25,12.5
B00PBO9QF0,1.0,1,1,0,0,100.0,0.0,0.0
B00PC17212,1.0,1,1,0,0,100.0,0.0,0.0
B00PC6832Y,-1.0,1,0,0,1,0.0,0.0,100.0
B00PCHRDVU,1.0,1,1,0,0,100.0,0.0,0.0
B00PCO8XBM,1.0,1,1,0,0,100.0,0.0,0.0
B00PCRH5BS,1.0,1,1,0,0,100.0,0.0,0.0
B00PCSJD9Y,1.0,1,1,0,0,100.0,0.0,0.0
B00PCX5CX0,1.0,1,1,0,0,100.0,0.0,0.0
B00PCYJSPM,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00PCZ3XZC,1.0,1,1,0,0,100.0,0.0,0.0
B00PDEHENE,1.0,1,1,0,0,100.0,0.0,0.0
B00PDK9GAM,1.0,1,1,0,0,100.0,0.0,0.0
B00PDKIJ4G,-1.0,1,0,0,1,0.0,0.0,100.0
B00PDMJ6NW,1.0,1,1,0,0,100.0,0.0,0.0
B00PDPDKHW,-1.0,1,0,0,1,0.0,0.0,100.0
B00PE476WC,-1.0,1,0,0,1,0.0,0.0,100.0
B00PE6WREC,-1.0,1,0,0,1,0.0,0.0,100.0
B00PE6YO34,1.0,1,1,0,0,100.0,0.0,0.0
B00PE6YOCA,1.0,1,1,0,0,100.0,0.0,0.0
B00PE7M56Q,1.0,1,1,0,0,100.0,0.0,0.0
B00PE7T6CM,1.0,1,1,0,0,100.0,0.0,0.0
B00PEEJ724,1.0,1,1,0,0,100.0,0.0,0.0
B00PEJAHMI,-1.0,1,0,0,1,0.0,0.0,100.0
B00PEU5D1W,-1.0,1,0,0,1,0.0,0.0,100.0
B00PEVQ5J0,1.0,1,1,0,0,100.0,0.0,0.0
B00PF69I8O,1.0,2,2,0,0,100.0,0.0,0.0
B00PFA31L0,1.0,1,1,0,0,100.0,0.0,0.0
B00PFL3VEG,1.0,1,1,0,0,100.0,0.0,0.0
B00PFM71VE,-1.0,1,0,0,1,0.0,0.0,100.0
B00PFN945E,1.0,1,1,0,0,100.0,0.0,0.0
B00PG2YGNO,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B00PG2YGSY,0.0,2,1,0,1,50.0,0.0,50.0
B00PG2YGU2,0.8333333333333334,6,5,1,0,83.33333333333334,16.666666666666664,0.0
B00PG7UW2S,1.0,1,1,0,0,100.0,0.0,0.0
B00PG84W46,1.0,1,1,0,0,100.0,0.0,0.0
B00PG8Y4QW,1.0,1,1,0,0,100.0,0.0,0.0
B00PGB2S4Y,1.0,3,3,0,0,100.0,0.0,0.0
B00PGBHF06,1.0,1,1,0,0,100.0,0.0,0.0
B00PGFGVB6,1.0,1,1,0,0,100.0,0.0,0.0
B00PGHC64U,1.0,1,1,0,0,100.0,0.0,0.0
B00PGHIN2E,1.0,2,2,0,0,100.0,0.0,0.0
B00PGLUW10,0.0,4,2,0,2,50.0,0.0,50.0
B00PGV2G5A,1.0,1,1,0,0,100.0,0.0,0.0
B00PGV757O,1.0,1,1,0,0,100.0,0.0,0.0
B00PGZF040,1.0,1,1,0,0,100.0,0.0,0.0
B00PH1ORYC,0.0,1,0,1,0,0.0,100.0,0.0
B00PH2M4KK,1.0,1,1,0,0,100.0,0.0,0.0
B00PHDEF0G,0.75,12,10,1,1,83.33333333333334,8.333333333333332,8.333333333333332
B00PHH4U1G,1.0,1,1,0,0,100.0,0.0,0.0
B00PHKTPYA,1.0,1,1,0,0,100.0,0.0,0.0
B00PHLUW8W,0.0,1,0,1,0,0.0,100.0,0.0
B00PHNQ0RW,1.0,1,1,0,0,100.0,0.0,0.0
B00PHPUC4M,0.0,1,0,1,0,0.0,100.0,0.0
B00PI74MMM,-1.0,1,0,0,1,0.0,0.0,100.0
B00PI8LB3E,0.0,2,1,0,1,50.0,0.0,50.0
B00PILQN3O,1.0,1,1,0,0,100.0,0.0,0.0
B00PIOK3T6,1.0,1,1,0,0,100.0,0.0,0.0
B00PIQMT7S,0.8,10,9,0,1,90.0,0.0,10.0
B00PISC6LA,-1.0,1,0,0,1,0.0,0.0,100.0
B00PITI86Q,1.0,1,1,0,0,100.0,0.0,0.0
B00PIU37TS,0.5,4,3,0,1,75.0,0.0,25.0
B00PIULHYA,1.0,1,1,0,0,100.0,0.0,0.0
B00PIVMF0O,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00PIVMU0Y,1.0,1,1,0,0,100.0,0.0,0.0
B00PIXYZNW,-1.0,1,0,0,1,0.0,0.0,100.0
B00PJ1CZEY,1.0,1,1,0,0,100.0,0.0,0.0
B00PJ543H2,1.0,2,2,0,0,100.0,0.0,0.0
B00PJHU5CM,1.0,1,1,0,0,100.0,0.0,0.0
B00PJIBL5Q,1.0,1,1,0,0,100.0,0.0,0.0
B00PJIDULY,-1.0,1,0,0,1,0.0,0.0,100.0
B00PJIPF7Q,0.5,2,1,1,0,50.0,50.0,0.0
B00PJIQNRM,0.0,2,1,0,1,50.0,0.0,50.0
B00PJIQPNO,1.0,1,1,0,0,100.0,0.0,0.0
B00PJIR7M2,1.0,2,2,0,0,100.0,0.0,0.0
B00PJIT0EK,1.0,1,1,0,0,100.0,0.0,0.0
B00PJPD7Y2,0.0,2,1,0,1,50.0,0.0,50.0
B00PJWTD9S,1.0,2,2,0,0,100.0,0.0,0.0
B00PK49NYA,1.0,1,1,0,0,100.0,0.0,0.0
B00PKGZWAM,1.0,1,1,0,0,100.0,0.0,0.0
B00PKHUBTI,0.0,2,1,0,1,50.0,0.0,50.0
B00PKI7ADC,1.0,1,1,0,0,100.0,0.0,0.0
B00PKI7BIG,0.5,2,1,1,0,50.0,50.0,0.0
B00PKIE760,0.4,10,5,4,1,50.0,40.0,10.0
B00PKKN0YS,1.0,1,1,0,0,100.0,0.0,0.0
B00PKLJ5K0,0.0,1,0,1,0,0.0,100.0,0.0
B00PKLR066,-1.0,1,0,0,1,0.0,0.0,100.0
B00PKPLJF0,-0.5,2,0,1,1,0.0,50.0,50.0
B00PKQZDLK,1.0,2,2,0,0,100.0,0.0,0.0
B00PKU7LOS,0.0,1,0,1,0,0.0,100.0,0.0
B00PKVXXK8,0.0,1,0,1,0,0.0,100.0,0.0
B00PL8TLH4,0.75,4,3,1,0,75.0,25.0,0.0
B00PLAEP96,1.0,1,1,0,0,100.0,0.0,0.0
B00PLBNL5O,1.0,1,1,0,0,100.0,0.0,0.0
B00PLE7J54,-1.0,1,0,0,1,0.0,0.0,100.0
B00PLFHTHG,1.0,1,1,0,0,100.0,0.0,0.0
B00PLJMDLY,1.0,1,1,0,0,100.0,0.0,0.0
B00PLK394S,1.0,1,1,0,0,100.0,0.0,0.0
B00PM1ONNW,0.0,1,0,1,0,0.0,100.0,0.0
B00PM5QEX0,1.0,3,3,0,0,100.0,0.0,0.0
B00PM8TCTU,1.0,2,2,0,0,100.0,0.0,0.0
B00PM8XW4G,-1.0,1,0,0,1,0.0,0.0,100.0
B00PMEOPRI,1.0,1,1,0,0,100.0,0.0,0.0
B00PMICXC8,1.0,1,1,0,0,100.0,0.0,0.0
B00PMURA6K,1.0,1,1,0,0,100.0,0.0,0.0
B00PN23S4K,1.0,1,1,0,0,100.0,0.0,0.0
B00POOFWW8,1.0,1,1,0,0,100.0,0.0,0.0
B00POPHK0O,-1.0,1,0,0,1,0.0,0.0,100.0
B00PP6EUAU,1.0,1,1,0,0,100.0,0.0,0.0
B00PPC34VU,0.0,2,1,0,1,50.0,0.0,50.0
B00PPC35XM,1.0,2,2,0,0,100.0,0.0,0.0
B00PPEYGOC,1.0,1,1,0,0,100.0,0.0,0.0
B00PPMMSNA,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00PQ5P8F6,1.0,1,1,0,0,100.0,0.0,0.0
B00PQRMIRA,1.0,3,3,0,0,100.0,0.0,0.0
B00PQVA4R2,1.0,1,1,0,0,100.0,0.0,0.0
B00PQXT1CO,-1.0,1,0,0,1,0.0,0.0,100.0
B00PQXW7W0,-1.0,1,0,0,1,0.0,0.0,100.0
B00PQYT7E0,1.0,1,1,0,0,100.0,0.0,0.0
B00PQYUBPE,1.0,1,1,0,0,100.0,0.0,0.0
B00PR1HKOQ,1.0,1,1,0,0,100.0,0.0,0.0
B00PR33Y3U,1.0,1,1,0,0,100.0,0.0,0.0
B00PR390FG,1.0,1,1,0,0,100.0,0.0,0.0
B00PR39Z4M,1.0,2,2,0,0,100.0,0.0,0.0
B00PR58ASC,1.0,1,1,0,0,100.0,0.0,0.0
B00PR5X2DU,1.0,1,1,0,0,100.0,0.0,0.0
B00PR6AFGG,1.0,1,1,0,0,100.0,0.0,0.0
B00PR6BSIK,0.0,1,0,1,0,0.0,100.0,0.0
B00PR8AW62,1.0,2,2,0,0,100.0,0.0,0.0
B00PRA4C70,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B00PRS5CCG,1.0,1,1,0,0,100.0,0.0,0.0
B00PSFVG50,1.0,1,1,0,0,100.0,0.0,0.0
B00PSGHXGK,1.0,1,1,0,0,100.0,0.0,0.0
B00PSJC5EC,1.0,3,3,0,0,100.0,0.0,0.0
B00PSL85YY,1.0,1,1,0,0,100.0,0.0,0.0
B00PSPC6M2,1.0,1,1,0,0,100.0,0.0,0.0
B00PSQDDMS,-1.0,1,0,0,1,0.0,0.0,100.0
B00PSRW17A,1.0,1,1,0,0,100.0,0.0,0.0
B00PSSM4MG,-1.0,1,0,0,1,0.0,0.0,100.0
B00PT1CHUQ,1.0,1,1,0,0,100.0,0.0,0.0
B00PT7XHFE,-1.0,1,0,0,1,0.0,0.0,100.0
B00PTABOA6,1.0,2,2,0,0,100.0,0.0,0.0
B00PTKCJCS,1.0,1,1,0,0,100.0,0.0,0.0
B00PTQQ8M4,1.0,1,1,0,0,100.0,0.0,0.0
B00PU048K8,0.0,1,0,1,0,0.0,100.0,0.0
B00PU05EV0,1.0,1,1,0,0,100.0,0.0,0.0
B00PU0URUS,1.0,1,1,0,0,100.0,0.0,0.0
B00PU11ZGC,0.0,1,0,1,0,0.0,100.0,0.0
B00PU15J5K,-1.0,1,0,0,1,0.0,0.0,100.0
B00PU17ATS,1.0,1,1,0,0,100.0,0.0,0.0
B00PU1AJ7S,1.0,1,1,0,0,100.0,0.0,0.0
B00PU1SJ6G,1.0,1,1,0,0,100.0,0.0,0.0
B00PU1ZG7Q,0.0,2,1,0,1,50.0,0.0,50.0
B00PU9QUFK,1.0,1,1,0,0,100.0,0.0,0.0
B00PUDWL7W,1.0,1,1,0,0,100.0,0.0,0.0
B00PUFHWHO,1.0,1,1,0,0,100.0,0.0,0.0
B00PULSGWS,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00PUP8ZWK,1.0,1,1,0,0,100.0,0.0,0.0
B00PUQK4FU,1.0,1,1,0,0,100.0,0.0,0.0
B00PVBOTI2,0.0,1,0,1,0,0.0,100.0,0.0
B00PVCCS70,1.0,1,1,0,0,100.0,0.0,0.0
B00PVSRY00,-1.0,1,0,0,1,0.0,0.0,100.0
B00PW36OZA,1.0,1,1,0,0,100.0,0.0,0.0
B00PW7LY4M,1.0,1,1,0,0,100.0,0.0,0.0
B00PW9G90O,1.0,1,1,0,0,100.0,0.0,0.0
B00PWBYFPS,-1.0,1,0,0,1,0.0,0.0,100.0
B00PWOZDQU,1.0,1,1,0,0,100.0,0.0,0.0
B00PWUEQI0,-1.0,2,0,0,2,0.0,0.0,100.0
B00PX1R0OU,1.0,2,2,0,0,100.0,0.0,0.0
B00PXB5SY4,1.0,1,1,0,0,100.0,0.0,0.0
B00PXB9I7W,1.0,1,1,0,0,100.0,0.0,0.0
B00PXBP8WQ,1.0,1,1,0,0,100.0,0.0,0.0
B00PXDQC4C,1.0,1,1,0,0,100.0,0.0,0.0
B00PXDQDX2,1.0,1,1,0,0,100.0,0.0,0.0
B00PXKFT80,0.09090909090909091,11,5,2,4,45.45454545454545,18.181818181818183,36.36363636363637
B00PXKX75W,1.0,1,1,0,0,100.0,0.0,0.0
B00PXWA884,-1.0,1,0,0,1,0.0,0.0,100.0
B00PXYMN58,-1.0,1,0,0,1,0.0,0.0,100.0
B00PXYOH9S,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B00PXYTNU6,0.0,1,0,1,0,0.0,100.0,0.0
B00PY3G96C,1.0,2,2,0,0,100.0,0.0,0.0
B00PY6MM06,1.0,1,1,0,0,100.0,0.0,0.0
B00PYCITBG,1.0,1,1,0,0,100.0,0.0,0.0
B00PYS0UPS,-1.0,1,0,0,1,0.0,0.0,100.0
B00PYS8QE0,-1.0,1,0,0,1,0.0,0.0,100.0
B00PYS8TPG,1.0,1,1,0,0,100.0,0.0,0.0
B00PYTQCR2,0.5,2,1,1,0,50.0,50.0,0.0
B00PZ49M5K,1.0,1,1,0,0,100.0,0.0,0.0
B00PZARVCA,0.0,1,0,1,0,0.0,100.0,0.0
B00PZBBVZM,-1.0,1,0,0,1,0.0,0.0,100.0
B00PZC76B4,0.0,1,0,1,0,0.0,100.0,0.0
B00PZGTVAE,1.0,1,1,0,0,100.0,0.0,0.0
B00PZWBX40,-1.0,2,0,0,2,0.0,0.0,100.0
B00Q0LK45Y,0.0,1,0,1,0,0.0,100.0,0.0
B00Q0OWR9M,1.0,1,1,0,0,100.0,0.0,0.0
B00Q12IBA2,1.0,1,1,0,0,100.0,0.0,0.0
B00Q1AJ89C,-1.0,1,0,0,1,0.0,0.0,100.0
B00Q1BNG6C,0.0,9,4,1,4,44.44444444444444,11.11111111111111,44.44444444444444
B00Q1CXRFQ,1.0,1,1,0,0,100.0,0.0,0.0
B00Q1FVJVW,1.0,1,1,0,0,100.0,0.0,0.0
B00Q1J0A5Y,1.0,1,1,0,0,100.0,0.0,0.0
B00Q2VTYW6,1.0,1,1,0,0,100.0,0.0,0.0
B00Q385Q5C,0.0,1,0,1,0,0.0,100.0,0.0
B00Q3B5J88,1.0,1,1,0,0,100.0,0.0,0.0
B00Q3CHVWE,1.0,1,1,0,0,100.0,0.0,0.0
B00Q3I3FTQ,1.0,1,1,0,0,100.0,0.0,0.0
B00Q3I3H0S,1.0,1,1,0,0,100.0,0.0,0.0
B00Q3Y4O8Q,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00Q43DZ3Q,1.0,1,1,0,0,100.0,0.0,0.0
B00Q49GWD0,1.0,1,1,0,0,100.0,0.0,0.0
B00Q4M95K4,1.0,1,1,0,0,100.0,0.0,0.0
B00Q4OL47O,0.8888888888888888,9,8,1,0,88.88888888888889,11.11111111111111,0.0
B00Q4X2FSM,0.8571428571428571,21,18,3,0,85.71428571428571,14.285714285714285,0.0
B00Q4X2GDQ,0.5,4,3,0,1,75.0,0.0,25.0
B00Q5H5N3G,1.0,1,1,0,0,100.0,0.0,0.0
B00Q5HEZ76,-1.0,1,0,0,1,0.0,0.0,100.0
B00Q5I40YS,0.6,5,4,0,1,80.0,0.0,20.0
B00Q5KX0FG,1.0,1,1,0,0,100.0,0.0,0.0
B00Q5RQYRA,1.0,1,1,0,0,100.0,0.0,0.0
B00Q5UL33M,-1.0,1,0,0,1,0.0,0.0,100.0
B00Q5V41NK,1.0,3,3,0,0,100.0,0.0,0.0
B00Q5XDEXG,-1.0,1,0,0,1,0.0,0.0,100.0
B00Q65PS8C,1.0,1,1,0,0,100.0,0.0,0.0
B00Q65VH82,0.5,2,1,1,0,50.0,50.0,0.0
B00Q68VYM8,1.0,2,2,0,0,100.0,0.0,0.0
B00Q6CE9Q2,1.0,1,1,0,0,100.0,0.0,0.0
