parent_asin,main_category,title,average_rating,rating_number,price,performance_target,predicted_performance_score
B0B7H9HJX7,Baby,"CLYMENE Refrigerator Fridge Freezer Door Lock for Kids, Child Proof Refrigerator Latch Lock to Keep Door Closed, No Tools Required and Easy Installation (Grey)",4.5,418,9.99,27.170419139649617,27.170734800914843
B00CXNI720,Toys & Games,GRLP4 Range LP Conversion Kit Genuine Original Equipment Manufacturer (OEM) Part,4.6,1410,18.44,33.359448178522946,33.367306126734334
B01FG7OLHY,Home Audio & Theater,"AVF EM60B-A Universal Wall-Mounted Microwave Brackets (Set of 2), Black, 15.8 x 2.6 x 4.2 inches, 2 Count",4.3,1748,29.17,32.10723774257999,32.105599475829365
B08WJFSRS3,Sports & Outdoors,Greatshow 1PK WR55X26671 PS11767930 AP6035586 Compatible Replacement GE Refrigerators LED Light Board,4.6,461,8.77,28.223598498975996,28.22116136059044
B00009W3HB,Home Audio & Theater,"Deflecto Plastic Dryer Vent Draft Blocker, 4"" Diameter, White (BD04)",4.2,366,8.13,24.8025197618292,24.8035165147362
B000E8SVR2,Grocery,"If You Care Coffee Filter Baskets ( 1x100 CT ), Fits 8-12 Cup Drip Coffee Makers",4.8,1907,4.29,36.25829208963951,36.24820341967244
B008OCHYO6,All Electronics,Electronic Surge Protector for Refrigerators up to 27 Cuft and Freezers,4.5,897,19.99,30.6007653073599,30.598850548420582
B00HYE4GGY,Toys & Games,"New Dryer Thermal Fuse 3392519 for Whirlpool, Kenmore",4.4,18,8.95,12.955531508332339,12.95553150833234
B00AUNNAVS,All Beauty,"AIRCARE Humidifier Bottle Valve Cap Fits Emerson Moistair, Kenmore 1 pack",4.3,674,10.79,28.01326457075188,28.01376607231826
B0BRPMBTSP,Baby,Prince Lionheart Made in USA High Capacity Dishwasher Basket for Toddlers Bottle Parts & Accessories | Fits all Dishwashers | 100% Recycled Plastic,4.5,1623,14.99,33.2669138432473,33.261049405608674
B001UGX64A,"Arts, Crafts & Sewing","Creative Mark Aluminum Brush Washer & Dryer All in One, 4"" Basin for Washing Brushes and Spiral Wire Drying Rack, Aluminum",4.5,18,13.99,13.249975406248982,13.261116921433906
B073WGTTK6,Cell Phones & Accessories,Upgraded Lifetime Appliance 240337901 Door Bin Rack Compatible with Frigidaire or Kenmore Refrigerator,4.6,946,29.95,31.525175828655957,31.52381333354409
B08P5G2MZ5,AMAZON FASHION,"Coopche Hat Washer for Baseball Caps, Hat Washing Cage, Ballcapl Cap Washer for Washing machine, Hat Cleaner for Laundry Machine Dishwasher Fit Children and Adults",4.1,1011,14.99,28.370703784374385,28.362335868673924
1563834103,Books,Freezer Jams & Refrigerator Pickles: Easy Ways to Preserve Your Harvest,4.3,29,3.47,14.625148741147267,14.62655870352868
B083QC793X,AMAZON FASHION,"Ansoon 3977393 & 3392519 Dryer Thermal Fuse, 3977767 Thermostat & 3387134 Dryer High-Limit Thermostat Replacement Kit Compatible for Maytag Dryers Replaces 3399693 WP3977767VP AP600832",4.6,28,10.89,15.48956081793778,15.481230619045993
B07T3YWNH3,Sports & Outdoors,Creatyi Cooler Latch Replacements Durable Cooler Replacement Lid Latches,4.4,1032,9.99,30.53697886412641,30.537399992516047
B077MDLRF5,Sports & Outdoors,REPLACEMENTKITS.COM Fits Maytag Washer Damper Pad Kit Replaces 203956,4.7,38,17.99,17.21873973680934,17.213903672583726
B07GTDWFVB,All Beauty,"FTVOGUE Outdoor Dryer Vent Cover, Stainless Steel Grille Square Dryer Vent Exterior Wall Vent Moving Flaps",4.4,195,21.54,23.223704500614275,23.222803085748243
B00009V3UW,Home Audio & Theater,"RANGE KLEEN RGP-300 Chrome Range Round Pan/Orange Label (8.26"")",3.9,36,8.29,14.082579859312474,14.075529402058585
B002YI2UTK,Office Products,"BUNN BCF100BCT Coffee Filters, 8/10-Cup Size, 100 per Pack (Case of 12 Packs)",4.7,187,31.97,24.61127722530076,24.61499206224021
B01GFPS5Y6,Grocery,"Melitta Disposable Coffee Filter, Large, 40 ct, white (130141)",4.6,343,4.19,26.86695162391763,26.866677168161015
B0000CF3HB,Grocery,"Chemex Natural Coffee Filters, Square, 100ct - Exclusive Packaging",4.8,2766,18.99,38.042491102977245,37.97050727328574
B077VSFH9K,All Beauty,"Highland Machine Outer Hood Assembly, Replacement Part Compatible with the Highland 1500 Dryer, Durable Plastic Construction, Promotes Balanced Air Distribution, Smoke Colored, HDP-1012G",4.2,20,60.0,12.786994238438377,12.784945051543275
B000R9XO1G,Sports & Outdoors,Better Houseware Item 2030 Dishwasher Basket,4.3,940,11.8,29.44185550021713,29.444260636401072
B00QV2A2FE,Sports & Outdoors,Raritan Icerette Automatic Ice Cube Maker - Stainless Steel - 115VAC,3.6,18,1287.88,10.599980324999185,10.600634441367927
B07SB6LZ43,All Electronics,Supplying Demand 4 Foot Range Electrical Power Cord 4 Prong Wire 40 Amp 250 Volt,4.5,71,16.99,19.24499753557225,19.24810103305206
B00B0ZMNOU,Grocery,Solofill V1 GOLD CUP 24K Plated Refillable Filter Cup for Coffee Pod,4.5,1353,15.22,32.44868304062499,32.44712564900426
B07MWS4HRN,Portable Audio & Accessories,Lifetime WB30M1 Stove Element Replacement (6-inch) by PartsBroz - Compatible Hotpoint Kenmore GE Range Surface Element - Replaces AP2634727 PS243867 YCH30M1 - Durable Stove Top Coil Heating Element,4.2,206,11.95,22.39741893171455,22.394839776626057
B08DKRTQT3,Baby,EUDEMON Clear 6pack Safety Children Kitchen Stove Gas Knob Covers (Clear),4.4,2036,13.95,33.52462703139795,33.519546791380456
B000YHA7O8,Baby,Mommy's Helper Appliance Lok,3.4,122,6.84,16.361426808266216,16.37741501138221
B004MDLZKU,Office Products,"BUNN A101M500S Coffee Brewer Filters, 10-Cup, Basket, 500 Filters, 2 Count",4.8,1464,20.98,34.9901305029656,34.97884189111651
B07MDJ2PFD,Grocery,i Cafilas Stainless Steel Refillable Dolce Gusto Coffee Capsules Crema Reusable Coffee Pods Metal Permanent Coffee Holder Compatible for Dolce Gusto with 1 tamper,4.0,474,25.99,24.653259216138565,24.64874721793906
B0169T71UW,Camera & Photo,"ICEPURE 4396508 Refrigerator Water Filter Replacement for EveryDrop Filter 5, EDR5RXD1, Whirlpool 4392857, NL300, 4396510, 4396509, 4396547, LC400V, 4396510p, WF-NLC240V,PNL240V, 2PACK",4.6,6893,25.99,40.65667103655333,40.65531438656264
B07NZNLK5S,All Beauty,"COCIDE 50 Pack Gas Burner Liners Aluminum Foil Square Stove Burner Covers Range Protectors Bib Liners Disposable Gas Burner Bibs Gas Top Liner Stove Aluminum Foil Drip Pans Easy Clean - (8.5"" Square)",4.6,593,9.99,29.379644869068166,29.38245253376777
B00FQRWJGK,Grocery,"Melitta Junior Basket Coffee Filters 200-Count, White, 4-6 Cups (Pack of 3)",4.7,392,13.94,28.07690517578553,28.07508627805865
B077NNYNMR,Baby,Qdos Adhesive Fridge/Freezer Lock - Easy One Handed Operation - Patented ZeroPinch Design - Unique Modern Design Refrigerator Lock - Baby Proofing Doesn't Have to be Ugly | White,3.8,835,10.85,25.568788729721867,25.563619026276147
B072JV24WD,All Electronics,ERP B4107 Bake Element,4.8,8,31.13,10.546677971213853,10.540086297481844
B0036Z99WG,Grocery,Pizza Crackers – 5.6oz (160g),3.1,12,3.99,7.951343008130764,7.974320062210324
B09CBF2XCF,Sports & Outdoors,"Perfect Pod EZ-Scoop Coffee Scooper & Funnel for Reusable K Cup Refillable Coffee Pods, 2 Tablespoon Capacity",4.5,15159,8.99,43.318870466383636,43.34945373683226
B07QT8SCHN,All Electronics,Refrigmatic WS-36300 Electronic Surge Protector for Refrigerator – Up to 27 cu. ft. (2 Pack),4.7,1121,41.99,33.007480004588416,33.004568960167255
B076MK9R6F,Grocery,Melitta 64008 Red Ready Joe Filter Cone,4.7,1149,7.99,33.12333094037929,33.11926925683936
B06VWK3JGJ,Grocery,12-Pack Replacement Charcoal Water Filters for Use with Cuisinart coffee machines,4.7,4319,10.99,39.34375020181933,39.338480142104764
B00XNK1M0Q,Camera & Photo,"ICEPURE 4396508 Refrigerator Water Filter Replacement for EveryDrop Filter 5, EDR5RXD1, Whirlpool 4392857, NL300, 4396510, 4396509, 4396547, LC400V, 4396510p, WF-NLC240V,PNL240V, 2PACK",4.6,6918,25.99,40.67332203569453,40.663402320035964
B0006OJ286,Sports & Outdoors,HNYWELL WICK FILTR HW500,4.3,171,9.47,22.134226250297846,22.135216120485538
B00IPPZFB6,Sports & Outdoors,Chemex Bonded Filter - Circle - 100 ct - 2 Pack - Exclusive Packaging,4.6,242,29.95,25.26808263936652,25.2631397221649
B071CLNHG3,Sports & Outdoors,REPLACEMENTKITS.COM - Brand Fits LG & Kenmore Front Load Washing Machine Bearing & Seal Kit,4.4,196,41.99,23.24609640644715,23.245858870523147
B07R3YF9Q7,Baby,"Refrigerator Lock,Fridge Lock with Keys,Freezer Lock and Refrigerator Lock for Child Proof(Fridge Lock-Black 1Pack)",4.7,2753,13.99,37.22780549265642,37.22408544634098
B07DNJ1HX8,Grocery,"Melitta M4 Cone Coffee Filters Natural, 100 Count, Brown",4.8,3355,3.78,38.968824324418065,38.934493817795044
B001FD3756,Baby,Safety 1st Prograde Front Loader Washer/Dryer Lock,3.4,245,10.0,18.718127222170033,18.853703134645198
B008VZ91WO,Sports & Outdoors,Solo Stove Solo Alcohol Burner - Efficient Spirit Burner Cooktop with Flame Regulator | Camp stove with Fuel Storage Rubber Gasket,4.6,998,19.99,31.771071981783347,31.769547586347567
B07RGXCFG3,Pet Supplies,"Zoo Med ReptiTemp RT-600 Digital Thermostat Controller, Black",4.6,1334,28.99,33.104758225838005,33.10642874604855
B00S1PW58Q,Sports & Outdoors,Chemex Bonded Filter - Natural Square - 100 ct - Exclusive Packaging,4.8,584,18.99,30.58373686671291,30.57306533147091
B07NF3LGZ9,Car Electronics,"DPD WR51X442 Refrigerator Defrost Heater & Thermostat Kit for GE Hotpoint Kenmore RCA, Replaces WR51X0371 WR51X0442 WR51X0463 WR51X342 WR51X371 WR51X463 AP2071464 AH303933 EA303933 PS303933",4.5,436,20.99,27.359699377930156,27.358770835549937
B01AQ0PZFS,Cell Phones & Accessories,Proteus AMBIO - WiFi Temperature Humidity Sensor with Buzzer and Email/Text Alerts,4.5,451,99.0,27.511569809245042,27.51186594732727
B00U1KA12G,Toys & Games,Qixels S1 Turbo Dryer,4.2,320,24.99,24.240052717146067,24.243580201477798
B094PZPH62,All Electronics,[WR49X10283 Inverter OEM Mania] WR49X10283 519306299 New OEM Produced for GE Refrigerator Inverter No Wire VCC3 1156 K8 F 90 - AP5669522 PS6883663 2677747 WR55X10490,4.6,127,97.4,22.319339214030236,22.31968600504191
B07QNWTXNP,All Electronics,"DSYJ Silicone Stove Gap Covers 2 Pack, Heat Resistant Oven Gap Filler Seals Gaps Between Stovetop and Counter, Easy to Clean (25 Inches, Black)",4.1,1613,9.99,30.284530480202566,30.24898931343481
B07BVM2GS7,Automotive,Ultra Durable WD12X271 Dishwasher Dishrack Roller Kit by BlueStars - Easy to Install - Exact Fit for General Electric Dishwashers - Replaces WD12X0271 AP2039084 PS259136 - PACK OF 8,4.5,451,7.97,27.511569809245042,27.515064581087636
B07TSMX41M,Automotive,"UPGRADED W10195416 (Packs of 4), Dishwasher Wheels Lower Rack for Kitchenaid Whirlpool Maytag Kenmore.Dishwasher Rack Parts .W10195420 AP5983730 W10579095A W10311123B PS11722152 Replacement Wheels",4.7,4532,17.99,39.569954479421995,39.57136709453093
B0031XI514,Automotive,Norcold 621991001 Refrigerator Power Board Kit,4.6,249,165.3,25.39872022216633,25.403902891442826
B07P5TPH7R,Automotive,Vincool Front Load Washer Tub Bearings and Seal Kit for LG & Kenmore Etc Replacement Part 4036ER2004A 4280FR4048L 4280FR4048E 4036ER4001B,4.0,81,19.99,17.626876989057013,17.621102609486556
B01F8E7JRE,Automotive,Heng's J116BK-C Range Vent Exhaust Cover – Black,4.3,302,21.03,24.569051063690285,24.56761597017802
B01D90XLB2,Automotive,Af Replacement For JENN-AIR DOWNDRAFT ALUMINUM GREASE FILTER 71002111,4.0,194,10.99,21.091998234254987,21.074633691864527
B085167HZP,Automotive,[DC66-00470A & DC66-00470B Absorber OEM Mania] DC66-00470A 2-PACK (Front: White) & DC66-00470B 2-PACK (Rear: Yellow) NEW OEM Produced for SAMSUNG Washer Shock Absorber Replacement Part,4.1,69,31.99,17.41883049240237,17.412881134928956
B0BXKLT1YM,Automotive,Ultra Durable 4581EL3001E Dryer Drum Roller Replacement Part by BlueStars – Exact Fit For LG & Kenmore Dryers - Replaces 4581EL3001A 4581EL3001F PS7321740 - PACK OF 2,4.4,136,13.87,21.647916073643753,21.647916073643746
B00JGM7Z5Q,Automotive,Camco Bamboo Stove Top Work Surface with Adjustable Legs & Built In Juice Groove - Covers Stove Top To Create Additional Kitchen Workspace - 2 Burner (43547),4.6,311,43.92,26.417814663923618,26.417217802442202
B0851ZFCQK,Automotive,Upgrade 279834 Dryer Gas Valve Ignition Solenoid Coil Kit by Beaquicy - Replacement Ken-more Whirl-pool Dryers - Replaces AP3094251 PS334310 306105 306106 694540 694539 12001349,4.7,524,7.79,29.437971834180633,29.431502178739358
B01KV4OTU6,Automotive,Smitty Bilt Socket Connector Assy - 97495-59,4.7,407,33.99,28.25295571969956,28.26445589077376
B00LISFGIO,Automotive,Suburban 2938AST 3-Burner Stainless Cooktop,4.2,77,338.64,18.298177072096287,18.297086282169598
B0031XFJZO,Automotive,NORCOLD INC. Refrigerators 61632930 White Right Mounting Clip,4.5,69,4.7,19.118228589222117,19.118228589222102
B007HRQF3K,Automotive,MTS Company 274 Hose Vent,4.1,57,17.14,16.64781634324032,16.647742342086683
B085J1RSWD,Automotive,"Dometic 9108917581 Drop-in Cooktop Stainless Steel, 12V, Two Burner Cooktop",3.9,45,240.0,14.931701446307471,14.940035112895412
B01442J8D4,Automotive,"4 Pack - Dryer Drum Roller Assembly for LG, AP5688895, PS8260240, 4581EL2002C",3.5,90,34.95,15.788008272808973,15.777649284019317
B000B8VWP8,Automotive,Ventline (V2111-11) Colonial White Horizontal Exterior Wall Vent,4.5,306,19.53,25.770814864142388,25.77154132619172
B01BTG7PEW,Automotive,Aqua Fresh New Replacement Filter for Kenmore 046-9999 Filter Model (3 Pack),4.1,125,59.99,19.828755818501058,19.8277141081917
B089SWXX5Q,Automotive,JOYTUTUS Insulated Protective Cover for 26 Quart / 25L Portable Refrigerator Fridge Freezer,4.7,197,49.99,24.854855044264315,24.851990839657347
B001AQZI64,Automotive,"RoadPro RPBH-012 12-Volt Beverage Heater, Black",4.0,961,10.97,27.476057802662826,27.476712238607334
B00XUITI34,Automotive,Norcold Inc. Refrigerators 622293CBW Polar White Roof Vent Cap,4.6,991,15.66,31.73872629351041,31.735662250788913
B00T36S022,Automotive,Norcold 628970 Fridge Part,4.0,26,135.99,13.183347464017316,13.174179970596455
B08FDBX8S4,Automotive,"Camco 00363 7"" Round Gas Drip Pan (Chrome)",3.9,125,11.34,18.861499437110762,18.864431804590783
B002OUIYW0,Automotive,Camco 42161 Refrigerator Vent Base (White),4.7,743,20.99,31.076592863715533,31.07671869888086
B008KWOZ24,Automotive,Norcold 632623 LP-16 Orifice,5.0,3,14.99,6.931471805599453,6.931471805599464
B016MWZIBU,Automotive,"Maxxair Vent Corp 00-06401K Maxxfan DLX Vent 12V Smoke,White",4.6,438,199.56,27.988697300145787,27.988795049076522
B0BJ6P1GJZ,Automotive,"COOKTRON Single Induction Cooktop Burner, 1800W Burner Induction Cooktop, 10 Temperature 9 Power Settings Portable Electric Countertop Burner LCD Sensor Touch Stove with Child Safety Lock & Timer",4.0,86,64.99,17.863632474618335,17.882758338574455
B076B1KKZ1,Automotive,"Stove Wrap 400 Protection from Spills, Splatters and Drips, Never Clean Your Stove Again, Well Almost Never, Fits Suburban 3-burner Stove Tops",3.9,145,44.73,19.43606582466251,19.446896022119336
B0B8TFR24T,Automotive,"W11462342 Genuine OEM Replacement LED Light Module Assembly Chrome Frame AP69809197, W10908166, W10607479, W10843339.",4.5,9,27.7,10.361632918473207,10.336063068916008
B00LNGR5D0,Automotive,Atwood K1142-09 Vent Knob Kit,3.2,15,16.99,8.8722839111673,8.928902393683382
B08MZV5CTF,Automotive,Upgraded 4581DD3003B Dishwasher Rack Wheels Lower Rack Assembly by Sikawai - Repalcement for LG Dishwasher Replaces 4581DD3003B 4581DD3003C PS12075858-1 YEAR WARRANTY,4.8,153,12.99,24.17737249158542,24.168341689558382
B09DD6D48V,Automotive,W10195416v Kitchenaid Dishwasher Parts W10195416v Ultra Durable W10195416 Lower Dishwasher Wheel Replacement Dishrack Part Wheels Roller Whirlpool Maytag Kenmore Upgraded Rack,4.5,295,7.95,25.60661754445827,25.606154517402537
B0897HZ1DQ,Automotive,"Funmit 4"" Dryer Vent Cover Outdoor Perfect for 4 Inch Dryer Vent Hose with Metal Screen includes 4 Screws for Easy Installation",4.4,572,10.98,27.943897153544857,27.9408855435035
B0979J4H7H,Automotive,4-Pack of DC66-00470A DC66-00470B Washing Machine Shock Absorbers Compatible with Samsung AP4206426 DC66-00650C PS4212220,4.0,81,27.95,17.626876989057013,17.644767007288102
B07G6V8WF3,Automotive,"8182812 Washer Shock Absorber Replacement for Whirlpool, Maytag, Kenmore/Sears Washers W10015830, W10822553, PS11723173-1 Pack - 1 Year Warranty",4.5,196,13.95,23.774416779320948,23.766146916627733
B0023V1IUA,Automotive,"Heng's J291SMCR Smoke 14"" Jensen Lid",4.0,1,46.15,2.772588722239781,2.7725887222397834
B083XX2W3P,Industrial & Scientific,"COSTWAY 2 in 1 Countertop Ice Maker with Built-in Water Dispenser, Produces 36 lbs Ice in 24 Hours, Ready in 6 Mins, with LCD Control Panel, Portable Ice Cube Machine for Home, Bar, Party (Red)",3.7,640,179.99,23.91320899060648,23.890122730936334
B0BT9MTF1R,Industrial & Scientific,"Kndko Nugget Ice Maker Countertop,45lbs/Day/14,000pcs,Self-Cleaning,24-Hour Timer,Pebble Ice Maker with Chewy Ice for Home Kitchen Bar Party,Green Stainless Steel",3.9,24,339.99,12.553615716985982,12.559431328274677
B0C23RY91C,Industrial & Scientific,"Ice Maker Countertop, 3 in 1 Ice Machine with Water Cooler Dispenser, Portable Ice Maker, 44lbs / Day Ice Cube Maker for Home, Kitchen, Restaurant and Office",4.0,145,299.99,19.934426486833345,19.91738969928343
B07GV4GMB6,Industrial & Scientific,"Bunn 20106 8 to 10 Cup Decanter Style Coffee Filter-1000/Case, 9 to 10 Cup, White",4.8,1061,22.46,33.44596416864904,33.43264025212014
B0C33X58J7,Industrial & Scientific,"Commercial Ice Maker Machine 130LBS/24H with 35LBS Storage Bin,45 Ice Cubes Ready in 11-20 Mins Under Counter/Freestanding Stainless Steel Gravity Drainage Large Ice Machine",3.9,198,459.99,20.64388881642552,20.654901094582378
B0C6QDS1HT,Industrial & Scientific,"SOOPYK Counter top Ice Maker Machine with Self-Cleaning | 27 lbs in 24 hrs | 9 Ice Cubes Per 5-7 Mins | Portable Ice Maker Cube | Compact Automatic Ice Maker | Ice Scoop and Basket, Stainless Steel",3.8,68,99.99,16.089604717469587,16.086757895303684
B0BTSQRXNZ,Industrial & Scientific,"Aprilaire 35 Water Panel Humidifier Filter Replacement for Aprilaire Whole House Humidifier Models 350, 360, 560, 560A, 568, 600, 600A, 600M, 700, 700A, 700M, 760, 760A, 768 (Pack of 2)",4.8,23495,26.49,48.31001026981659,47.85874969964811
B0BWRF4CX5,Industrial & Scientific,"WiFi Temperature and Humidity Sensor,Tuya Smart Hygrometer Thermometer with LCD Display,Compatible with Alexa,App Notification Alert,Temperature Humidity Remote Monitor for Home House Greenhouse",3.8,363,21.98,22.40918469701961,22.43376795420114
B07MC2D2SK,Industrial & Scientific,241509402 Refrigerator Evaporator Fan Motor by PartsBroz - Compatible Electrolux Westinghouse Frigidaire Kenmore Fridge Parts - Replaces AP3958808 EA1526073 PS1526073 - Lifetime Replacement Part,3.7,214,24.95,19.87136070407235,19.865134000229958
B0BKZZL979,Industrial & Scientific,CHNADKS Temperature Humidity Data Logger Multi-Use USB Temperature&Humidity Reusable Recorder PDF DDL,3.0,10,12.99,7.193685818395112,7.224858957553698
B09VXXCSK9,Industrial & Scientific,"Ice Makers Countertop Machine - TENXOE Portable Ice Maker Compact Self-Cleaning with Scoop and Basket, 26lbs in 24 Hours, 9 Bullet Ice Cubes ​Ready in 8 Mins, Perfect for Home/Office/Party, Black",3.9,115,99.99,18.53900174531482,18.55108861764583
B00WA6TGDE,Industrial & Scientific,"Melitta Cone Coffee Filters, Natural Brown #4, 100 Count (Pack Of 3)",4.8,10384,16.99,44.390965134289026,44.35360964407687
B0BMQJ6XYT,Industrial & Scientific,"AprilAire 45 Water Panel Humidifier Filter Replacement for AprilAire Whole House Humidifier Models 400, 400A, 400M (Pack of 2)",4.8,1318,30.49,34.48621993304311,34.490093364691376
B09LQL5M8W,Industrial & Scientific,"SOUKOO 2 in 1 Water Ice Maker Machine, 48lbs Daily Ice Cube Makers,Stainless Steel for Countertop,Tabletop with a Scoop and a 4.5 Pound Storage Basket……………",4.0,1393,289.99,28.959730365281878,28.96957245258998
B09CKWGDWX,Industrial & Scientific,"N A Portable Ice Maker Countertop Freestanding Automatic with 26lbs Daily Capacity, 9 Ice Cubes Ready in 8 MinutesIce Cube Maker Machine (Green), Red",4.8,49,228.78,18.7777104260551,18.777353778242794
B0C6695YHW,Industrial & Scientific,"Eastman Washing Machine Connector, 3/4 Inch FHT Connection, 90 Degree Elbow, 6 Foot Braided Stainless Steel Washing Machine Hoses, 41066",4.8,2628,21.33,37.796922358703426,37.8009588505497
B071JDY4KQ,Industrial & Scientific,"[Upgraded] WR60X26866 Refrigerator Evaporator Fan Motor Compatible with GE Refrigerator, Fits Models WR60X26033, WR60X10341, WR60X10356, WR60X10357, Replaces AP6278228, PS12172983, EAP12172983",3.7,11,26.99,9.194154604215601,9.20873515602842
B07DPF4PLP,Industrial & Scientific,Ultra Durable 8547157 Dryer Drum Belt 95.2in Replacement Part by BlueStars - Exact Fit for Whirlpool & Kenmore Dryers - Replaces WP8547157 AP6013152,3.7,323,11.87,21.38875100843162,21.332849501373502
