parent_asin,main_category,optimal_price_min,optimal_price_max
B09J3CYFHJ,AMAZON FASHION,1.49,631.0
B07BT5Y5VS,AMAZON FASHION,1.49,631.0
B016S3HLMM,AMAZON FASHION,1.49,631.0
B0140XSQP8,AMAZON FASHION,1.49,631.0
B07TMZ539H,AMAZON FASHION,1.49,631.0
B01MD08P97,AMAZON FASHION,1.49,631.0
B00HWFOS72,AMAZON FASHION,1.49,631.0
B00NB0P88U,AMAZON FASHION,1.49,631.0
B00855XYDC,AMAZON FASHION,1.49,631.0
B077YXYKC5,AMAZON FASHION,1.49,631.0
B09LQK3WCH,AMAZON FASHION,1.49,631.0
B08NJQFN1K,AMAZON FASHION,1.49,631.0
B085Y2QCRK,AMAZON FASHION,1.49,631.0
B078SFYGJN,AMAZON FASHION,1.49,631.0
B0BNPH9M9S,AMAZON FASHION,1.49,631.0
B01BEXANUI,AMAZON FASHION,1.49,631.0
B07N1DLTRP,AMAZON FASHION,1.49,631.0
B09KC5HT21,AMAZON FASHION,1.49,631.0
B01IB4FZPQ,AMAZON FASHION,1.49,631.0
B09K7XXW13,AMAZON FASHION,1.49,631.0
B0BGXXVZBG,AMAZON FASHION,1.49,631.0
B09J4SL34S,AMAZON FASHION,1.49,631.0
B01LZGDNJF,AMAZON FASHION,1.49,631.0
B08Y6NF6FQ,AMAZON FASHION,1.49,631.0
B09222LXHG,AMAZON FASHION,1.49,631.0
B006N8U51W,AMAZON FASHION,1.49,631.0
B0048KZGZM,AMAZON FASHION,1.49,631.0
B00KF53Z9S,AMAZON FASHION,1.49,631.0
B08HDJJXQX,AMAZON FASHION,1.49,631.0
B0765PQ6WW,AMAZON FASHION,1.49,631.0
B0891LJB3L,AMAZON FASHION,1.49,631.0
B09PGRT6YZ,AMAZON FASHION,1.49,631.0
B00Y3PC6QO,AMAZON FASHION,1.49,631.0
B09WM65FS4,AMAZON FASHION,1.49,631.0
B092LG4VY4,AMAZON FASHION,1.49,631.0
B0BWMNXJVL,AMAZON FASHION,1.49,631.0
B01HGVK6TK,AMAZON FASHION,1.49,631.0
B01DEFEBEI,AMAZON FASHION,1.49,631.0
B01ICLTG8K,AMAZON FASHION,1.49,631.0
B08VNNGXPX,AMAZON FASHION,1.49,631.0
B07CY738NH,AMAZON FASHION,1.49,631.0
B00T0QXMPU,AMAZON FASHION,1.49,631.0
B0BMNL5X1J,AMAZON FASHION,1.49,631.0
B00JCBXGHM,AMAZON FASHION,1.49,631.0
B06XCL72VM,AMAZON FASHION,1.49,631.0
B0B352BPYN,AMAZON FASHION,1.49,631.0
B07BBBHRQB,AMAZON FASHION,1.49,631.0
B00V254Z8A,AMAZON FASHION,1.49,631.0
B085W6MX6V,AMAZON FASHION,1.49,631.0
B00M0VO436,AMAZON FASHION,1.49,631.0
B08BDR555K,AMAZON FASHION,1.49,631.0
B0B467DM6S,AMAZON FASHION,1.49,631.0
B09Q1ND1NM,AMAZON FASHION,1.49,631.0
B07SKCPDLJ,AMAZON FASHION,1.49,631.0
B082Y1B967,AMAZON FASHION,1.49,631.0
B009SGNMUC,AMAZON FASHION,1.49,631.0
B07CHHS24H,AMAZON FASHION,1.49,631.0
B08PK9VTDQ,AMAZON FASHION,1.49,631.0
B01F0QQKS4,AMAZON FASHION,1.49,631.0
B0921CBV8Z,AMAZON FASHION,1.49,631.0
B01MAV35OL,AMAZON FASHION,1.49,631.0
B00R57AJ5M,AMAZON FASHION,1.49,631.0
B07D8SCKP2,AMAZON FASHION,1.49,631.0
B09D3HCKLT,AMAZON FASHION,1.49,631.0
B0191U3JX4,AMAZON FASHION,1.49,631.0
B01C7ORL62,AMAZON FASHION,1.49,631.0
B07PGMRF3W,AMAZON FASHION,1.49,631.0
B011OJENU8,AMAZON FASHION,1.49,631.0
B01CREM9AA,AMAZON FASHION,1.49,631.0
B06XKL4DG3,AMAZON FASHION,1.49,631.0
B089LTCV15,AMAZON FASHION,1.49,631.0
B0CD1T6BW5,AMAZON FASHION,1.49,631.0
B07CZ1VDNY,AMAZON FASHION,1.49,631.0
B01KJ6F12G,AMAZON FASHION,1.49,631.0
B00D0WGX1K,AMAZON FASHION,1.49,631.0
B01MXOX8UE,AMAZON FASHION,1.49,631.0
B08KJKLLWL,AMAZON FASHION,1.49,631.0
B01M22XGY1,AMAZON FASHION,1.49,631.0
B01BAJ0KJ0,AMAZON FASHION,1.49,631.0
B08P3FCFBJ,AMAZON FASHION,1.49,631.0
B00LX8UCIS,AMAZON FASHION,1.49,631.0
B0B9YQB2WM,AMAZON FASHION,1.49,631.0
B00FEARP2M,AMAZON FASHION,1.49,631.0
B07MFH8PCN,AMAZON FASHION,1.49,631.0
B003R7L8MC,AMAZON FASHION,1.49,631.0
B07WFD1MPJ,AMAZON FASHION,1.49,631.0
B001667WFI,AMAZON FASHION,1.49,631.0
B0777T5KCL,AMAZON FASHION,1.49,631.0
B00IZI72SM,AMAZON FASHION,1.49,631.0
B0716HKGR6,AMAZON FASHION,1.49,631.0
B00PSQDDMS,AMAZON FASHION,1.49,631.0
B01B89POWU,AMAZON FASHION,1.49,631.0
B0B3F54D12,AMAZON FASHION,1.49,631.0
B016ISJS9G,AMAZON FASHION,1.49,631.0
B00EJW21V6,AMAZON FASHION,1.49,631.0
B00BW7MGAC,AMAZON FASHION,1.49,631.0
B09BRC4K4P,AMAZON FASHION,1.49,631.0
B00NWU1S6U,AMAZON FASHION,1.49,631.0
B09FQ19RFQ,AMAZON FASHION,1.49,631.0
B01FUZH8K4,AMAZON FASHION,1.49,631.0
B00IUQ7D38,AMAZON FASHION,1.49,631.0
B09G718L4P,AMAZON FASHION,1.49,631.0
B08RXVCTP4,AMAZON FASHION,1.49,631.0
B085MNHF9Q,AMAZON FASHION,1.49,631.0
B01ENOK18Y,AMAZON FASHION,1.49,631.0
B078NZTXYK,AMAZON FASHION,1.49,631.0
B01AO6MFRK,AMAZON FASHION,1.49,631.0
B07JG6VPYP,AMAZON FASHION,1.49,631.0
B0BJPPBRCY,AMAZON FASHION,1.49,631.0
B005F0J4K2,AMAZON FASHION,1.49,631.0
B09NVY3DXJ,AMAZON FASHION,1.49,631.0
B07MVJ5PL7,AMAZON FASHION,1.49,631.0
B01LZNGROV,AMAZON FASHION,1.49,631.0
B07T9JTTSN,AMAZON FASHION,1.49,631.0
B09H2KN96P,AMAZON FASHION,1.49,631.0
B09B1XWRY8,AMAZON FASHION,1.49,631.0
B00MIGB6PC,AMAZON FASHION,1.49,631.0
B00RSBE1DG,AMAZON FASHION,1.49,631.0
B08TJ1V1CQ,AMAZON FASHION,1.49,631.0
B07FKDHW4B,AMAZON FASHION,1.49,631.0
B0769GY7JP,AMAZON FASHION,1.49,631.0
B018PXQWYQ,AMAZON FASHION,1.49,631.0
B00YE76KI6,AMAZON FASHION,1.49,631.0
B09FJL25CK,AMAZON FASHION,1.49,631.0
B08PCM9QLL,AMAZON FASHION,1.49,631.0
B00B3L3HPU,AMAZON FASHION,1.49,631.0
B09VZZNFHD,AMAZON FASHION,1.49,631.0
B085FVLMMN,AMAZON FASHION,1.49,631.0
B09G6G3GST,AMAZON FASHION,1.49,631.0
B0064IS4P0,AMAZON FASHION,1.49,631.0
B004URNSH6,AMAZON FASHION,1.49,631.0
B07MCY41YV,AMAZON FASHION,1.49,631.0
B00JLQQZ9Y,AMAZON FASHION,1.49,631.0
B019O1M65C,AMAZON FASHION,1.49,631.0
B08PPB96RG,AMAZON FASHION,1.49,631.0
B00Z8X98GQ,AMAZON FASHION,1.49,631.0
B00GK5PNFQ,AMAZON FASHION,1.49,631.0
B07JHQZH6J,AMAZON FASHION,1.49,631.0
B018JMDLSS,AMAZON FASHION,1.49,631.0
B00NB0P8A8,AMAZON FASHION,1.49,631.0
B0BZH2M7X2,AMAZON FASHION,1.49,631.0
B07DKRDPG5,AMAZON FASHION,1.49,631.0
B0B4S6W9JY,AMAZON FASHION,1.49,631.0
B07HJ7J5SM,AMAZON FASHION,1.49,631.0
B00VMTAY5Y,AMAZON FASHION,1.49,631.0
B009ARF630,AMAZON FASHION,1.49,631.0
B07WSJQXHM,AMAZON FASHION,1.49,631.0
B06XJFGXX5,AMAZON FASHION,1.49,631.0
B06Y4TZSDZ,AMAZON FASHION,1.49,631.0
B01MY979RX,AMAZON FASHION,1.49,631.0
B09LR9LR79,AMAZON FASHION,1.49,631.0
B016X3ZXLS,AMAZON FASHION,1.49,631.0
B00SXPBI3C,AMAZON FASHION,1.49,631.0
B077JN6S5X,AMAZON FASHION,1.49,631.0
B00WDMUUVC,AMAZON FASHION,1.49,631.0
B01GTB7AWO,AMAZON FASHION,1.49,631.0
B0716LXY49,AMAZON FASHION,1.49,631.0
B081S67HZC,AMAZON FASHION,1.49,631.0
B00P06RWQY,AMAZON FASHION,1.49,631.0
B0945W6WGG,AMAZON FASHION,1.49,631.0
B00L2HD19W,AMAZON FASHION,1.49,631.0
B06XTZFRWB,AMAZON FASHION,1.49,631.0
B07VFDHFFQ,AMAZON FASHION,1.49,631.0
B08P55ZK5S,AMAZON FASHION,1.49,631.0
B07WN8B875,AMAZON FASHION,1.49,631.0
B005N1VD8O,AMAZON FASHION,1.49,631.0
B07H7TMSQB,AMAZON FASHION,1.49,631.0
B08L9FH9L4,AMAZON FASHION,1.49,631.0
B078ZNRTLP,AMAZON FASHION,1.49,631.0
B016DV9APA,AMAZON FASHION,1.49,631.0
B00B9ZK0AK,AMAZON FASHION,1.49,631.0
B07NZBNCHZ,AMAZON FASHION,1.49,631.0
B00JEQIP6W,AMAZON FASHION,1.49,631.0
B00OA01YYC,AMAZON FASHION,1.49,631.0
B019QSZNQC,AMAZON FASHION,1.49,631.0
B07GT8JRJ7,AMAZON FASHION,1.49,631.0
B01N2GUXRQ,AMAZON FASHION,1.49,631.0
B07KNNST3P,AMAZON FASHION,1.49,631.0
B07817MRJB,AMAZON FASHION,1.49,631.0
B0933KSJZW,AMAZON FASHION,1.49,631.0
B00H50PBSY,AMAZON FASHION,1.49,631.0
B0187X5H68,AMAZON FASHION,1.49,631.0
B01EA8PXMM,AMAZON FASHION,1.49,631.0
B004HJUNDO,AMAZON FASHION,1.49,631.0
B00807H97M,AMAZON FASHION,1.49,631.0
B099K638ML,AMAZON FASHION,1.49,631.0
B00G5QW5I8,AMAZON FASHION,1.49,631.0
B00KOAMAY0,AMAZON FASHION,1.49,631.0
B084LCNQZS,AMAZON FASHION,1.49,631.0
B011D9K8W6,AMAZON FASHION,1.49,631.0
B01B1G55BK,AMAZON FASHION,1.49,631.0
B008GXD32U,AMAZON FASHION,1.49,631.0
B00PCRH5BS,AMAZON FASHION,1.49,631.0
B00DZTQR14,AMAZON FASHION,1.49,631.0
B071J2WT3M,AMAZON FASHION,1.49,631.0
B07KPBMYS8,AMAZON FASHION,1.49,631.0
B006WKY6PW,AMAZON FASHION,1.49,631.0
B097MZ58NZ,AMAZON FASHION,1.49,631.0
B08GDGKSV4,AMAZON FASHION,1.49,631.0
B07W43K37C,AMAZON FASHION,1.49,631.0
B07HQGTQJG,AMAZON FASHION,1.49,631.0
B076PR838V,AMAZON FASHION,1.49,631.0
B074B9G9T1,AMAZON FASHION,1.49,631.0
B0825RXJBC,AMAZON FASHION,1.49,631.0
B00U7Z9A0Y,AMAZON FASHION,1.49,631.0
B08BXDFDPT,AMAZON FASHION,1.49,631.0
B08X6R7SJT,AMAZON FASHION,1.49,631.0
B07CZLVXNY,AMAZON FASHION,1.49,631.0
B072FR25JC,AMAZON FASHION,1.49,631.0
B091B56XYD,AMAZON FASHION,1.49,631.0
B00ET2HOD6,AMAZON FASHION,1.49,631.0
B01FVT7BDI,AMAZON FASHION,1.49,631.0
B08DMGNXQS,AMAZON FASHION,1.49,631.0
B07PNRFDLV,AMAZON FASHION,1.49,631.0
B01B6JFNV4,AMAZON FASHION,1.49,631.0
B07PR8V2LC,AMAZON FASHION,1.49,631.0
B0B7RP27ZB,AMAZON FASHION,1.49,631.0
B07Q97VQN4,AMAZON FASHION,1.49,631.0
B00PXB9I7W,AMAZON FASHION,1.49,631.0
B00LSROSQQ,AMAZON FASHION,1.49,631.0
B07771P1X5,AMAZON FASHION,1.49,631.0
B01ASBIG2Y,AMAZON FASHION,1.49,631.0
B075SL7CV3,AMAZON FASHION,1.49,631.0
B094BX4JHR,AMAZON FASHION,1.49,631.0
B07CKJQMCX,AMAZON FASHION,1.49,631.0
B087M395QM,AMAZON FASHION,1.49,631.0
B0BNP65H6H,AMAZON FASHION,1.49,631.0
B088QZVSSY,AMAZON FASHION,1.49,631.0
B01B6F31FI,AMAZON FASHION,1.49,631.0
B002OSJLTW,AMAZON FASHION,1.49,631.0
B00M0RCKTA,AMAZON FASHION,1.49,631.0
B015F1DGHC,AMAZON FASHION,1.49,631.0
B07C9KQFH2,AMAZON FASHION,1.49,631.0
B01MPXAG1T,AMAZON FASHION,1.49,631.0
B016QWG874,AMAZON FASHION,1.49,631.0
B081PSWFK4,AMAZON FASHION,1.49,631.0
B09BV9WHQX,AMAZON FASHION,1.49,631.0
B0949CCL59,AMAZON FASHION,1.49,631.0
B000XS6K5I,AMAZON FASHION,1.49,631.0
B01F2MZX3O,AMAZON FASHION,1.49,631.0
B000BQM3FS,AMAZON FASHION,1.49,631.0
B01L60QIBC,AMAZON FASHION,1.49,631.0
B08TMRP7BW,AMAZON FASHION,1.49,631.0
B00HUMTN3Q,AMAZON FASHION,1.49,631.0
B099JV4WKZ,AMAZON FASHION,1.49,631.0
B009W0X8SK,AMAZON FASHION,1.49,631.0
B079P88TFM,AMAZON FASHION,1.49,631.0
B07G6JDV8T,AMAZON FASHION,1.49,631.0
B0778ZM4KZ,AMAZON FASHION,1.49,631.0
B07CG95C6M,AMAZON FASHION,1.49,631.0
B01AMZ0XK4,AMAZON FASHION,1.49,631.0
B00EHSVGOA,AMAZON FASHION,1.49,631.0
B06XXJKG8B,AMAZON FASHION,1.49,631.0
B0BFD6HF8M,AMAZON FASHION,1.49,631.0
B074XK78YB,AMAZON FASHION,1.49,631.0
B01M0HVW2E,AMAZON FASHION,1.49,631.0
B09JG6MZ73,AMAZON FASHION,1.49,631.0
B08HSFBQYN,AMAZON FASHION,1.49,631.0
B00DD6MW0Y,AMAZON FASHION,1.49,631.0
B09NB1WWR2,AMAZON FASHION,1.49,631.0
B00DGUSTIQ,AMAZON FASHION,1.49,631.0
B07D6QGDMT,AMAZON FASHION,1.49,631.0
B078QTZRR5,AMAZON FASHION,1.49,631.0
B07FF2498G,AMAZON FASHION,1.49,631.0
B0BDBHB8FX,AMAZON FASHION,1.49,631.0
B0BRBSGMBP,AMAZON FASHION,1.49,631.0
B08VNBBGY1,AMAZON FASHION,1.49,631.0
B01B3N477E,AMAZON FASHION,1.49,631.0
B01FV1ZIIQ,AMAZON FASHION,1.49,631.0
B003LNGE80,AMAZON FASHION,1.49,631.0
B078Z7GRLF,AMAZON FASHION,1.49,631.0
B07DWSJ3QJ,AMAZON FASHION,1.49,631.0
B00U0HQJ4Y,AMAZON FASHION,1.49,631.0
B0186J23UQ,AMAZON FASHION,1.49,631.0
B08YFMW2SD,AMAZON FASHION,1.49,631.0
B0748NWRSB,AMAZON FASHION,1.49,631.0
B00DQYJP62,AMAZON FASHION,1.49,631.0
B00GCGC5FY,AMAZON FASHION,1.49,631.0
B07NZWZNL4,AMAZON FASHION,1.49,631.0
B08FD4K8Z6,AMAZON FASHION,1.49,631.0
B0088PDKRY,AMAZON FASHION,1.49,631.0
B0163RKU94,AMAZON FASHION,1.49,631.0
B09DCNT9W8,AMAZON FASHION,1.49,631.0
B01LYHR08T,AMAZON FASHION,1.49,631.0
B01D99TYSM,AMAZON FASHION,1.49,631.0
B07NCXHV48,AMAZON FASHION,1.49,631.0
B0952WZ3YR,AMAZON FASHION,1.49,631.0
B07M9TCCBL,AMAZON FASHION,1.49,631.0
B0786VLHVW,AMAZON FASHION,1.49,631.0
B077C9DK31,AMAZON FASHION,1.49,631.0
B00IUJ717S,AMAZON FASHION,1.49,631.0
B01JHABMAA,AMAZON FASHION,1.49,631.0
B07CVRG6YM,AMAZON FASHION,1.49,631.0
B092D281QM,AMAZON FASHION,1.49,631.0
B0B1B8QF25,AMAZON FASHION,1.49,631.0
B072MF959P,AMAZON FASHION,1.49,631.0
B09JCJLZ7S,AMAZON FASHION,1.49,631.0
B0187OENQC,AMAZON FASHION,1.49,631.0
B00D4JQLDO,AMAZON FASHION,1.49,631.0
B00Q1CXRFQ,AMAZON FASHION,1.49,631.0
B079ND1MZX,AMAZON FASHION,1.49,631.0
B08BK92TVS,AMAZON FASHION,1.49,631.0
B01FOE4XUY,AMAZON FASHION,1.49,631.0
B076XP8THW,AMAZON FASHION,1.49,631.0
B08TM9L8ZS,AMAZON FASHION,1.49,631.0
B004HUD3WQ,AMAZON FASHION,1.49,631.0
B07768X5PM,AMAZON FASHION,1.49,631.0
B01CYPTGGW,AMAZON FASHION,1.49,631.0
B07BM5CKLQ,AMAZON FASHION,1.49,631.0
B01GW1TYXO,AMAZON FASHION,1.49,631.0
B07F969XYG,AMAZON FASHION,1.49,631.0
B00FL54QZE,AMAZON FASHION,1.49,631.0
B018HOAVDG,AMAZON FASHION,1.49,631.0
B07CHTGXW8,AMAZON FASHION,1.49,631.0
B006R0SCR0,AMAZON FASHION,1.49,631.0
B075NMTVX6,AMAZON FASHION,1.49,631.0
B08KGSDF26,AMAZON FASHION,1.49,631.0
B07DK38NH9,AMAZON FASHION,1.49,631.0
B00EVVFF72,AMAZON FASHION,1.49,631.0
B092L96HG5,AMAZON FASHION,1.49,631.0
B01LZSSGOF,AMAZON FASHION,1.49,631.0
B072W9H8KY,AMAZON FASHION,1.49,631.0
B07FK753BG,AMAZON FASHION,1.49,631.0
B01KW4INZW,AMAZON FASHION,1.49,631.0
B00FQKVY7C,AMAZON FASHION,1.49,631.0
B07HFQB2RF,AMAZON FASHION,1.49,631.0
B0BRYM1RWB,AMAZON FASHION,1.49,631.0
B01BZMYR6O,AMAZON FASHION,1.49,631.0
B0BFJ78RC5,AMAZON FASHION,1.49,631.0
B09ND89WNQ,AMAZON FASHION,1.49,631.0
B09BQJF4DN,AMAZON FASHION,1.49,631.0
B09TTQC25M,AMAZON FASHION,1.49,631.0
B06XPYL9HG,AMAZON FASHION,1.49,631.0
B07DKSY14M,AMAZON FASHION,1.49,631.0
B0BS6JFZPL,AMAZON FASHION,1.49,631.0
B07V5RS2K9,AMAZON FASHION,1.49,631.0
B00TQDMI48,AMAZON FASHION,1.49,631.0
B09JKN2LY4,AMAZON FASHION,1.49,631.0
B00L2EBDRM,AMAZON FASHION,1.49,631.0
B09MY6455B,AMAZON FASHION,1.49,631.0
B0B5NG5GWJ,AMAZON FASHION,1.49,631.0
B082P1WRFZ,AMAZON FASHION,1.49,631.0
B01G49XD68,AMAZON FASHION,1.49,631.0
B07MNNMM6T,AMAZON FASHION,1.49,631.0
B00KLAB76K,AMAZON FASHION,1.49,631.0
B077Y2XQ8N,AMAZON FASHION,1.49,631.0
B003AQW3WE,AMAZON FASHION,1.49,631.0
B004BFVQEO,AMAZON FASHION,1.49,631.0
B07X92ZP7P,AMAZON FASHION,1.49,631.0
B06Y2L6S9J,AMAZON FASHION,1.49,631.0
B004URN1IW,AMAZON FASHION,1.49,631.0
B015RRMYZY,AMAZON FASHION,1.49,631.0
B083SM7T3V,AMAZON FASHION,1.49,631.0
B01HF5574G,AMAZON FASHION,1.49,631.0
B00Q6T172Y,AMAZON FASHION,1.49,631.0
B00IR0Z6Q8,AMAZON FASHION,1.49,631.0
B00ADD55KE,AMAZON FASHION,1.49,631.0
B0189L24LO,AMAZON FASHION,1.49,631.0
B095PCYMTF,AMAZON FASHION,1.49,631.0
B07D6RZB5Y,AMAZON FASHION,1.49,631.0
B07KRNGDSV,AMAZON FASHION,1.49,631.0
B013RTQPIQ,AMAZON FASHION,1.49,631.0
B01EB7LWX6,AMAZON FASHION,1.49,631.0
B0BN3D6G2N,AMAZON FASHION,1.49,631.0
B0B879MSGQ,AMAZON FASHION,1.49,631.0
B07BTB44S8,AMAZON FASHION,1.49,631.0
B09CQH4HFR,AMAZON FASHION,1.49,631.0
B001OPJ042,AMAZON FASHION,1.49,631.0
B09ZNPNZJS,AMAZON FASHION,1.49,631.0
B005NP0HKU,AMAZON FASHION,1.49,631.0
B095Y3Y2SJ,AMAZON FASHION,1.49,631.0
B09LLG1R8D,AMAZON FASHION,1.49,631.0
B07CX3WPF6,AMAZON FASHION,1.49,631.0
B00CXARLTS,AMAZON FASHION,1.49,631.0
B00B6VE65W,AMAZON FASHION,1.49,631.0
B09BK5DQ7B,AMAZON FASHION,1.49,631.0
B00ZYWNKRE,AMAZON FASHION,1.49,631.0
B07D6PLWZQ,AMAZON FASHION,1.49,631.0
B0161SCYQC,AMAZON FASHION,1.49,631.0
B0863G5JKM,AMAZON FASHION,1.49,631.0
B08L8D2YG4,AMAZON FASHION,1.49,631.0
B071QZK4Q3,AMAZON FASHION,1.49,631.0
B074WMYKMR,AMAZON FASHION,1.49,631.0
B07L2YB6L7,AMAZON FASHION,1.49,631.0
B08PZ8N7J2,AMAZON FASHION,1.49,631.0
B07B8VTWLT,AMAZON FASHION,1.49,631.0
B09WN9CZ3Y,AMAZON FASHION,1.49,631.0
B074PCRK7C,AMAZON FASHION,1.49,631.0
B07QC82J9P,AMAZON FASHION,1.49,631.0
B075BBT5SD,AMAZON FASHION,1.49,631.0
B09TWKBBWF,AMAZON FASHION,1.49,631.0
B07L79JVL6,AMAZON FASHION,1.49,631.0
B07SB6XRYF,AMAZON FASHION,1.49,631.0
B008Q099OY,AMAZON FASHION,1.49,631.0
B07KGJHFF3,AMAZON FASHION,1.49,631.0
B0B9XLBV2N,AMAZON FASHION,1.49,631.0
B01H3BLFMA,AMAZON FASHION,1.49,631.0
B009QBVTIG,AMAZON FASHION,1.49,631.0
B01CYSAYTM,AMAZON FASHION,1.49,631.0
B06XGK95VP,AMAZON FASHION,1.49,631.0
B017TSPSX4,AMAZON FASHION,1.49,631.0
B07KGCB352,AMAZON FASHION,1.49,631.0
B00K8XOG9U,AMAZON FASHION,1.49,631.0
B094DXZ92H,AMAZON FASHION,1.49,631.0
B08HKVZ7F4,AMAZON FASHION,1.49,631.0
B003YCW6QW,AMAZON FASHION,1.49,631.0
B07S7FXQLQ,AMAZON FASHION,1.49,631.0
B0BQM7BC7K,AMAZON FASHION,1.49,631.0
B01GI7XXTS,AMAZON FASHION,1.49,631.0
B00K5S0LH4,AMAZON FASHION,1.49,631.0
B0B9234B41,AMAZON FASHION,1.49,631.0
B09XMP1M76,AMAZON FASHION,1.49,631.0
B08P5G2MZ5,AMAZON FASHION,1.49,631.0
B083QC793X,AMAZON FASHION,1.49,631.0
B09STFCH3Q,AMAZON FASHION,1.49,631.0
B09JN2HQJF,AMAZON FASHION,1.49,631.0
B09TY5C95S,AMAZON FASHION,1.49,631.0
B09HC4FKJG,AMAZON FASHION,1.49,631.0
B0B8RL4YLL,AMAZON FASHION,1.49,631.0
B09FB2NHXC,AMAZON FASHION,1.49,631.0
B07BNT93KM,AMAZON FASHION,1.49,631.0
B09MTHTMBB,AMAZON FASHION,1.49,631.0
B06XDR9PG1,AMAZON FASHION,1.49,631.0
B0928X1XNW,AMAZON FASHION,1.49,631.0
B01N5RZRMU,AMAZON FASHION,1.49,631.0
B07SJT77MC,AMAZON FASHION,1.49,631.0
B00JKML35A,AMAZON FASHION,1.49,631.0
B0BXCXGCVN,AMAZON FASHION,1.49,631.0
B07JMJFPCS,AMAZON FASHION,1.49,631.0
B07J52GBFN,AMAZON FASHION,1.49,631.0
B0BSMDCY2Z,AMAZON FASHION,1.49,631.0
B08LGZVQNQ,AMAZON FASHION,1.49,631.0
B09HT8F2HB,AMAZON FASHION,1.49,631.0
B0B8HCMYLL,AMAZON FASHION,1.49,631.0
B07GWG4664,AMAZON FASHION,1.49,631.0
B08XW3DVPP,AMAZON FASHION,1.49,631.0
B09P58RNYT,AMAZON FASHION,1.49,631.0
B08S7G4RRT,AMAZON FASHION,1.49,631.0
B07PWMYZC7,AMAZON FASHION,1.49,631.0
B01IZN7F38,AMAZON FASHION,1.49,631.0
B073R7P773,AMAZON FASHION,1.49,631.0
B01MR0BOJJ,AMAZON FASHION,1.49,631.0
B01DISPEBK,AMAZON FASHION,1.49,631.0
B06XF6NHY4,AMAZON FASHION,1.49,631.0
B09S52352B,AMAZON FASHION,1.49,631.0
B06VWQ4J81,AMAZON FASHION,1.49,631.0
B01ID7LB18,AMAZON FASHION,1.49,631.0
B09CTJ3Z4L,AMAZON FASHION,1.49,631.0
B01KZC0P5W,AMAZON FASHION,1.49,631.0
B088RC37QK,AMAZON FASHION,1.49,631.0
B099Z7ZKM1,AMAZON FASHION,1.49,631.0
B09K81GB8V,AMAZON FASHION,1.49,631.0
B08QJ8WCRP,AMAZON FASHION,1.49,631.0
B003B0YDRM,AMAZON FASHION,1.49,631.0
B073S76KCZ,AMAZON FASHION,1.49,631.0
B09BN8JQ9Q,AMAZON FASHION,1.49,631.0
B01J5A06OU,AMAZON FASHION,1.49,631.0
B07QRH32DV,AMAZON FASHION,1.49,631.0
B0BVYDCP5X,AMAZON FASHION,1.49,631.0
B006P88WRE,AMAZON FASHION,1.49,631.0
B01HA0L9P2,AMAZON FASHION,1.49,631.0
B0BNN9FCS7,AMAZON FASHION,1.49,631.0
B07KTVV4BC,AMAZON FASHION,1.49,631.0
B09684CP16,AMAZON FASHION,1.49,631.0
B01FSK93U4,AMAZON FASHION,1.49,631.0
B09LYNYLPG,AMAZON FASHION,1.49,631.0
B07HFM52K6,AMAZON FASHION,1.49,631.0
B096SF51F9,AMAZON FASHION,1.49,631.0
B00C8AUD6Q,AMAZON FASHION,1.49,631.0
B09HJMJGPB,AMAZON FASHION,1.49,631.0
B0BZ5KMS85,AMAZON FASHION,1.49,631.0
B01F8QXB42,AMAZON FASHION,1.49,631.0
B004MN9GWY,AMAZON FASHION,1.49,631.0
B017DMC1YU,AMAZON FASHION,1.49,631.0
B06X1D2Z7L,AMAZON FASHION,1.49,631.0
B01KL9WLN8,AMAZON FASHION,1.49,631.0
B07FRDVPNC,AMAZON FASHION,1.49,631.0
B075MWJCNX,AMAZON FASHION,1.49,631.0
B0185B3CC8,AMAZON FASHION,1.49,631.0
B00CE6BLN8,AMAZON FASHION,1.49,631.0
B06XHM1C3B,AMAZON FASHION,1.49,631.0
B075CVRKN9,AMAZON FASHION,1.49,631.0
B00Q8KGL54,AMAZON FASHION,1.49,631.0
B00MD7ODNS,AMAZON FASHION,1.49,631.0
B00I8HTOHC,AMAZON FASHION,1.49,631.0
B08WHKXDD7,AMAZON FASHION,1.49,631.0
B06XHZZN4S,AMAZON FASHION,1.49,631.0
B01IC94UVK,All Beauty,1.39,477.06
B01IO5SOVO,All Beauty,1.39,477.06
B0765Z7XJC,All Beauty,1.39,477.06
B01IADXF7S,All Beauty,1.39,477.06
B01C9L8AUE,All Beauty,1.39,477.06
B08L7TL6QW,All Beauty,1.39,477.06
B00DQL5TXS,All Beauty,1.39,477.06
B08KGKN4FF,All Beauty,1.39,477.06
B00SJ4PKRM,All Beauty,1.39,477.06
B07F3V1G9N,All Beauty,1.39,477.06
B08X6QFPMS,All Beauty,1.39,477.06
B008CUFNRA,All Beauty,1.39,477.06
B005GF0IUG,All Beauty,1.39,477.06
B073G7VNM4,All Beauty,1.39,477.06
B07MVTF7WG,All Beauty,1.39,477.06
B00YFS4NHY,All Beauty,1.39,477.06
B08QGJTTTH,All Beauty,1.39,477.06
B09VLB9J7B,All Beauty,1.39,477.06
B071ZY9HZY,All Beauty,1.39,477.06
B014LQGL1K,All Beauty,1.39,477.06
B00C3LEOSI,All Beauty,1.39,477.06
B01C1UFT98,All Beauty,1.39,477.06
